37145,-200,4,1,0,0,0,0
37454,-25,4,1,0,0,0,0
37498,-200,4,1,0,0,0,0
37807,-25,4,1,0,0,0,0
37851,-200,4,1,0,0,0,0
38160,-25,4,1,0,0,0,0
38204,-200,4,1,0,0,0,0
38513,-25,4,1,0,0,0,0
38557,-200,4,1,0,0,0,0
38866,-25,4,1,0,0,0,0
38910,-200,4,1,0,0,0,0
39219,-25,4,1,0,0,0,0
39263,-200,4,1,0,0,0,0
39572,-25,4,1,0,0,0,0
39616,-200,4,1,0,0,0,0
39925,-25,4,1,0,0,0,0
39969,-200,4,1,0,0,0,0
40278,-25,4,1,0,0,0,0
40322,-200,4,1,0,0,0,0
40631,-25,4,1,0,0,0,0
40675,-200,4,1,0,0,0,0
40984,-25,4,1,0,0,0,0
41028,-200,4,1,0,0,0,0
41337,-25,4,1,0,0,0,0
41381,-200,4,1,0,0,0,0
41690,-25,4,1,0,0,0,0
41734,-200,4,1,0,0,0,0
42042,-25,4,1,0,0,0,0
42087,-200,4,1,0,0,0,0
42395,-111.111111111111,4,1,0,0,0,0
42748,-142.857142857143,4,1,0,0,0,0
43101,-200,4,1,0,0,0,0
43454,-333.333333333333,4,1,0,0,0,0
43807,-1000,4,1,0,0,0,0
44513,-10,4,1,0,0,0,0
44557,-200,4,1,0,0,0,0
44866,-66.6666666666667,4,1,0,0,0,0
44910,-1000,4,1,0,0,0,0
44954,-66.6666666666667,4,1,0,0,0,0
44998,-1000,4,1,0,0,0,0
45042,-66.6666666666667,4,1,0,0,0,0
45087,-1000,4,1,0,0,0,0
45175,-52.6315789473684,4,1,0,0,0,0
45219,-100,4,1,0,0,0,0
64984,-66.6666666666667,4,1,0,0,0,0
65072,-1000,4,1,0,0,0,0
65160,-66.6666666666667,4,1,0,0,0,0
65248,-1000,4,1,0,0,0,0
65337,-66.6666666666667,4,1,0,0,0,0
65425,-1000,4,1,0,0,0,0
65513,-66.6666666666667,4,1,0,0,0,0
65601,-1000,4,1,0,0,0,0
65690,-66.6666666666667,4,1,0,0,0,0
65734,-1000,4,1,0,0,0,0
65778,-66.6666666666667,4,1,0,0,0,0
65822,-1000,4,1,0,0,0,0
65866,-66.6666666666667,4,1,0,0,0,0
65910,-1000,4,1,0,0,0,0
65954,-66.6666666666667,4,1,0,0,0,0
65998,-1000,4,1,0,0,0,0
66042,-66.6666666666667,4,1,0,0,0,0
66087,-1000,4,1,0,0,0,0
66131,-66.6666666666667,4,1,0,0,0,0
66175,-1000,4,1,0,0,0,0
66219,-66.6666666666667,4,1,0,0,0,0
66263,-1000,4,1,0,0,0,0
66307,-66.6666666666667,4,1,0,0,0,0
66351,-1000,4,1,0,0,0,0
66395,-66.6666666666667,4,1,0,0,0,0
66417,-1000,4,1,0,0,0,0
66440,-66.6666666666667,4,1,0,0,0,0
66462,-1000,4,1,0,0,0,0
66484,-66.6666666666667,4,1,0,0,0,0
66506,-1000,4,1,0,0,0,0
66528,-66.6666666666667,4,1,0,0,0,0
66550,-1000,4,1,0,0,0,0
66572,-66.6666666666667,4,1,0,0,0,0
66594,-1000,4,1,0,0,0,0
66616,-66.6666666666667,4,1,0,0,0,0
66638,-1000,4,1,0,0,0,0
66660,-66.6666666666667,4,1,0,0,0,0
66682,-1000,4,1,0,0,0,0
66704,-66.6666666666667,4,1,0,0,0,0
66726,-1000,4,1,0,0,0,0
66748,-66.6666666666667,4,1,0,0,0,0
66770,-1000,4,1,0,0,0,0
66792,-66.6666666666667,4,1,0,0,0,0
66815,-1000,4,1,0,0,0,0
66837,-66.6666666666667,4,1,0,0,0,0
66859,-1000,4,1,0,0,0,0
66881,-66.6666666666667,4,1,0,0,0,0
66903,-1000,4,1,0,0,0,0
66925,-66.6666666666667,4,1,0,0,0,0
66947,-1000,4,1,0,0,0,0
66969,-66.6666666666667,4,1,0,0,0,0
66991,-1000,4,1,0,0,0,0
67013,-66.6666666666667,4,1,0,0,0,0
67035,-1000,4,1,0,0,0,0
67057,-66.6666666666667,4,1,0,0,0,0
67079,-1000,4,1,0,0,0,0
67101,-66.6666666666667,4,1,0,0,0,0
67123,-1000,4,1,0,0,0,0
67145,-66.6666666666667,4,1,0,0,0,0
67167,-1000,4,1,0,0,0,0
67190,-66.6666666666667,4,1,0,0,0,0
67212,-1000,4,1,0,0,0,0
67234,-66.6666666666667,4,1,0,0,0,0
67256,-1000,4,1,0,0,0,0
67278,-66.6666666666667,4,1,0,0,0,0
67300,-1000,4,1,0,0,0,0
67322,-66.6666666666667,4,1,0,0,0,0
67344,-1000,4,1,0,0,0,0
67366,-66.6666666666667,4,1,0,0,0,0
67388,-1000,4,1,0,0,0,0
67410,-66.6666666666667,4,1,0,0,0,0
67432,-1000,4,1,0,0,0,0
67454,-66.6666666666667,4,1,0,0,0,0
67476,-1000,4,1,0,0,0,0
67498,-66.6666666666667,4,1,0,0,0,0
67520,-1000,4,1,0,0,0,0
67542,-66.6666666666667,4,1,0,0,0,0
67565,-1000,4,1,0,0,0,0
67587,-66.6666666666667,4,1,0,0,0,0
67609,-1000,4,1,0,0,0,0
67631,-66.6666666666667,4,1,0,0,0,0
67653,-1000,4,1,0,0,0,0
67675,-66.6666666666667,4,1,0,0,0,0
67697,-1000,4,1,0,0,0,0
67719,-66.6666666666667,4,1,0,0,0,0
67741,-1000,4,1,0,0,0,0
67763,-66.6666666666667,4,1,0,0,0,0
67785,-1000,4,1,0,0,0,0
67807,-100,4,1,0,0,0,1
77690,-80,4,1,0,0,0,0
77866,-133.333333333333,4,1,0,0,0,0
78042,-80,4,1,0,0,0,0
78219,-133.333333333333,4,1,0,0,0,0
78395,-80,4,1,0,0,0,0
78572,-133.333333333333,4,1,0,0,0,0
78748,-80,4,1,0,0,0,0
78925,-133.333333333333,4,1,0,0,0,0
79101,-100,4,1,0,0,0,1
88984,-80,4,1,0,0,0,0
89160,-133.333333333333,4,1,0,0,0,0
89337,-80,4,1,0,0,0,0
89513,-133.333333333333,4,1,0,0,0,0
89690,-80,4,1,0,0,0,0
89866,-133.333333333333,4,1,0,0,0,0
90042,-80,4,1,0,0,0,0
90219,-133.333333333333,4,1,0,0,0,0
90395,-100,4,1,0,0,0,0
90484,-133.333333333333,4,1,0,0,0,0
90572,-200,4,1,0,0,0,0
90660,-400,4,1,0,0,0,0
90748,-100,4,1,0,0,0,1
100278,-80,4,1,0,0,0,0
100454,-133.333333333333,4,1,0,0,0,0
100631,-80,4,1,0,0,0,0
100807,-133.333333333333,4,1,0,0,0,0
100984,-80,4,1,0,0,0,0
101160,-133.333333333333,4,1,0,0,0,0
101337,-80,4,1,0,0,0,0
101513,-133.333333333333,4,1,0,0,0,0
101690,-100,4,1,0,0,0,1
111572,-80,4,1,0,0,0,1
111748,-133.333333333333,4,1,0,0,0,1
111925,-80,4,1,0,0,0,1
112101,-133.333333333333,4,1,0,0,0,1
112278,-80,4,1,0,0,0,1
112454,-133.333333333333,4,1,0,0,0,1
112631,-80,4,1,0,0,0,1
112807,-133.333333333333,4,1,0,0,0,1
112984,-100,4,1,0,0,0,0
118631,-25,4,1,0,0,0,0
118675,-200,4,1,0,0,0,0
118984,-25,4,1,0,0,0,0
119028,-200,4,1,0,0,0,0
119337,-25,4,1,0,0,0,0
119381,-200,4,1,0,0,0,0
119690,-25,4,1,0,0,0,0
119734,-200,4,1,0,0,0,0
120042,-25,4,1,0,0,0,0
120087,-200,4,1,0,0,0,0
120395,-25,4,1,0,0,0,0
120440,-200,4,1,0,0,0,0
120748,-25,4,1,0,0,0,0
120792,-200,4,1,0,0,0,0
121101,-25,4,1,0,0,0,0
121145,-200,4,1,0,0,0,0
121454,-25,4,1,0,0,0,0
121498,-200,4,1,0,0,0,0
121807,-25,4,1,0,0,0,0
121851,-200,4,1,0,0,0,0
122160,-25,4,1,0,0,0,0
122204,-200,4,1,0,0,0,0
122513,-25,4,1,0,0,0,0
122557,-200,4,1,0,0,0,0
122866,-25,4,1,0,0,0,0
122910,-200,4,1,0,0,0,0
123219,-25,4,1,0,0,0,0
123263,-200,4,1,0,0,0,0
123572,-25,4,1,0,0,0,0
123616,-200,4,1,0,0,0,0
123925,-25,4,1,0,0,0,0
123969,-200,4,1,0,0,0,0
124278,-25,4,1,0,0,0,0
124322,-200,4,1,0,0,0,0
124631,-25,4,1,0,0,0,0
124675,-200,4,1,0,0,0,0
124984,-25,4,1,0,0,0,0
125028,-200,4,1,0,0,0,0
125337,-25,4,1,0,0,0,0
125381,-200,4,1,0,0,0,0
125690,-25,4,1,0,0,0,0
125734,-200,4,1,0,0,0,0
126042,-25,4,1,0,0,0,0
126087,-200,4,1,0,0,0,0
126395,-25,4,1,0,0,0,0
126440,-200,4,1,0,0,0,0
126748,-25,4,1,0,0,0,0
126792,-200,4,1,0,0,0,0
127101,-25,4,1,0,0,0,0
127145,-200,4,1,0,0,0,0
127454,-25,4,1,0,0,0,0
127498,-200,4,1,0,0,0,0
127807,-25,4,1,0,0,0,0
127851,-200,4,1,0,0,0,0
128160,-25,4,1,0,0,0,0
128204,-200,4,1,0,0,0,0
128513,-25,4,1,0,0,0,0
128557,-200,4,1,0,0,0,0
128866,-25,4,1,0,0,0,0
128910,-200,4,1,0,0,0,0
129219,-25,4,1,0,0,0,0
129263,-200,4,1,0,0,0,0
129572,-25,4,1,0,0,0,0
129616,-200,4,1,0,0,0,0
129925,-25,4,1,0,0,0,0
129969,-200,4,1,0,0,0,0
130454,-25,4,1,0,0,0,0
130498,-200,4,1,0,0,0,0
130984,-25,4,1,0,0,0,0
131028,-200,4,1,0,0,0,0
131337,-25,4,1,0,0,0,0
131381,-200,4,1,0,0,0,0
131866,-25,4,1,0,0,0,0
131910,-200,4,1,0,0,0,0
132395,-25,4,1,0,0,0,0
132440,-200,4,1,0,0,0,0
132748,-25,4,1,0,0,0,0
132792,-200,4,1,0,0,0,0
133278,-25,4,1,0,0,0,0
133322,-200,4,1,0,0,0,0
133807,-25,4,1,0,0,0,0
133851,-200,4,1,0,0,0,0
134160,-25,4,1,0,0,0,0
134204,-200,4,1,0,0,0,0
134690,-25,4,1,0,0,0,0
134734,-200,4,1,0,0,0,0
135219,-25,4,1,0,0,0,0
135263,-200,4,1,0,0,0,0
135572,-25,4,1,0,0,0,0
135616,-200,4,1,0,0,0,0
136101,-25,4,1,0,0,0,0
136145,-200,4,1,0,0,0,0
136631,-25,4,1,0,0,0,0
136675,-200,4,1,0,0,0,0
136984,-25,4,1,0,0,0,0
137028,-200,4,1,0,0,0,0
137337,-25,4,1,0,0,0,0
137381,-200,4,1,0,0,0,0
137690,-25,4,1,0,0,0,0
137734,-200,4,1,0,0,0,0
137866,-25,4,1,0,0,0,0
137910,-200,4,1,0,0,0,0
138042,-25,4,1,0,0,0,0
138087,-200,4,1,0,0,0,0
138395,-111.111111111111,4,1,0,0,0,0
138748,-142.857142857143,4,1,0,0,0,0
139101,-200,4,1,0,0,0,0
139454,-333.333333333333,4,1,0,0,0,0
139807,-1000,4,1,0,0,0,0
140513,-10,4,1,0,0,0,0
140557,-200,4,1,0,0,0,0
140866,-66.6666666666667,4,1,0,0,0,0
140910,-1000,4,1,0,0,0,0
140954,-66.6666666666667,4,1,0,0,0,0
140998,-1000,4,1,0,0,0,0
141043,-66.6666666666667,4,1,0,0,0,0
141087,-1000,4,1,0,0,0,0
141175,-52.6315789473684,4,1,0,0,0,0
141219,-100,4,1,0,0,0,0
160984,-66.6666666666667,4,1,0,0,0,0
161072,-1000,4,1,0,0,0,0
161160,-66.6666666666667,4,1,0,0,0,0
161248,-1000,4,1,0,0,0,0
161337,-66.6666666666667,4,1,0,0,0,0
161425,-1000,4,1,0,0,0,0
161513,-66.6666666666667,4,1,0,0,0,0
161601,-1000,4,1,0,0,0,0
161690,-66.6666666666667,4,1,0,0,0,0
161690,-66.6666666666667,4,1,0,0,0,0
161734,-1000,4,1,0,0,0,0
161734,-1000,4,1,0,0,0,0
161778,-66.6666666666667,4,1,0,0,0,0
161778,-66.6666666666667,4,1,0,0,0,0
161822,-1000,4,1,0,0,0,0
161822,-1000,4,1,0,0,0,0
161866,-66.6666666666667,4,1,0,0,0,0
161866,-66.6666666666667,4,1,0,0,0,0
161910,-1000,4,1,0,0,0,0
161910,-1000,4,1,0,0,0,0
161954,-66.6666666666667,4,1,0,0,0,0
161954,-66.6666666666667,4,1,0,0,0,0
161998,-1000,4,1,0,0,0,0
161998,-1000,4,1,0,0,0,0
162042,-66.6666666666667,4,1,0,0,0,0
162042,-66.6666666666667,4,1,0,0,0,0
162087,-1000,4,1,0,0,0,0
162087,-1000,4,1,0,0,0,0
162131,-66.6666666666667,4,1,0,0,0,0
162131,-66.6666666666667,4,1,0,0,0,0
162175,-1000,4,1,0,0,0,0
162175,-1000,4,1,0,0,0,0
162219,-66.6666666666667,4,1,0,0,0,0
162219,-66.6666666666667,4,1,0,0,0,0
162263,-1000,4,1,0,0,0,0
162263,-1000,4,1,0,0,0,0
162307,-66.6666666666667,4,1,0,0,0,0
162307,-66.6666666666667,4,1,0,0,0,0
162351,-1000,4,1,0,0,0,0
162351,-1000,4,1,0,0,0,0
162395,-66.6666666666667,4,1,0,0,0,0
162417,-1000,4,1,0,0,0,0
162440,-66.6666666666667,4,1,0,0,0,0
162462,-1000,4,1,0,0,0,0
162484,-66.6666666666667,4,1,0,0,0,0
162506,-1000,4,1,0,0,0,0
162528,-66.6666666666667,4,1,0,0,0,0
162550,-1000,4,1,0,0,0,0
162572,-66.6666666666667,4,1,0,0,0,0
162594,-1000,4,1,0,0,0,0
162616,-66.6666666666667,4,1,0,0,0,0
162638,-1000,4,1,0,0,0,0
162660,-66.6666666666667,4,1,0,0,0,0
162682,-1000,4,1,0,0,0,0
162704,-66.6666666666667,4,1,0,0,0,0
162726,-1000,4,1,0,0,0,0
162748,-66.6666666666667,4,1,0,0,0,0
162770,-1000,4,1,0,0,0,0
162792,-66.6666666666667,4,1,0,0,0,0
162815,-1000,4,1,0,0,0,0
162837,-66.6666666666667,4,1,0,0,0,0
162859,-1000,4,1,0,0,0,0
162881,-66.6666666666667,4,1,0,0,0,0
162903,-1000,4,1,0,0,0,0
162925,-66.6666666666667,4,1,0,0,0,0
162947,-1000,4,1,0,0,0,0
162969,-66.6666666666667,4,1,0,0,0,0
162991,-1000,4,1,0,0,0,0
163013,-66.6666666666667,4,1,0,0,0,0
163035,-1000,4,1,0,0,0,0
163057,-66.6666666666667,4,1,0,0,0,0
163079,-1000,4,1,0,0,0,0
163101,-66.6666666666667,4,1,0,0,0,0
163123,-1000,4,1,0,0,0,0
163145,-66.6666666666667,4,1,0,0,0,0
163167,-1000,4,1,0,0,0,0
163190,-66.6666666666667,4,1,0,0,0,0
163212,-1000,4,1,0,0,0,0
163234,-66.6666666666667,4,1,0,0,0,0
163256,-1000,4,1,0,0,0,0
163278,-66.6666666666667,4,1,0,0,0,0
163300,-1000,4,1,0,0,0,0
163322,-66.6666666666667,4,1,0,0,0,0
163344,-1000,4,1,0,0,0,0
163366,-66.6666666666667,4,1,0,0,0,0
163388,-1000,4,1,0,0,0,0
163410,-66.6666666666667,4,1,0,0,0,0
163432,-1000,4,1,0,0,0,0
163454,-66.6666666666667,4,1,0,0,0,0
163476,-1000,4,1,0,0,0,0
163498,-66.6666666666667,4,1,0,0,0,0
163520,-1000,4,1,0,0,0,0
163542,-66.6666666666667,4,1,0,0,0,0
163565,-1000,4,1,0,0,0,0
163587,-66.6666666666667,4,1,0,0,0,0
163609,-1000,4,1,0,0,0,0
163631,-66.6666666666667,4,1,0,0,0,0
163653,-1000,4,1,0,0,0,0
163675,-66.6666666666667,4,1,0,0,0,0
163697,-1000,4,1,0,0,0,0
163719,-66.6666666666667,4,1,0,0,0,0
163741,-1000,4,1,0,0,0,0
163763,-66.6666666666667,4,1,0,0,0,0
163785,-1000,4,1,0,0,0,0
163807,-100,4,1,0,0,0,1
173690,-80,4,1,0,0,0,0
173866,-133.333333333333,4,1,0,0,0,0
174042,-80,4,1,0,0,0,0
174219,-133.333333333333,4,1,0,0,0,0
174395,-80,4,1,0,0,0,0
174572,-133.333333333333,4,1,0,0,0,0
174748,-80,4,1,0,0,0,0
174925,-133.333333333333,4,1,0,0,0,0
175101,-100,4,1,0,0,0,1
184631,-50,4,1,0,0,0,0
184675,-57.1428571428571,4,1,0,0,0,0
184719,-66.6666666666667,4,1,0,0,0,0
184763,-80,4,1,0,0,0,0
184807,-100,4,1,0,0,0,0
184851,-133.333333333333,4,1,0,0,0,0
184895,-200,4,1,0,0,0,0
184940,-400,4,1,0,0,0,0
184984,-25,4,1,0,0,0,0
185028,-200,4,1,0,0,0,0
185337,-25,4,1,0,0,0,0
185381,-200,4,1,0,0,0,0
185690,-25,4,1,0,0,0,0
185734,-200,4,1,0,0,0,0
185954,-66.6666666666667,4,1,0,0,0,0
185976,-66.6666666666667,4,1,0,0,0,0
186020,-1000,4,1,0,0,0,0
186042,-66.6666666666667,4,1,0,0,0,0
186087,-1000,4,1,0,0,0,0
186131,-66.6666666666667,4,1,0,0,0,0
186175,-1000,4,1,0,0,0,0
186219,-66.6666666666667,4,1,0,0,0,0
186263,-1000,4,1,0,0,0,0
186307,-66.6666666666667,4,1,0,0,0,0
186351,-1000,4,1,0,0,0,0
186395,-100,4,1,0,0,0,1
196278,-100,4,1,0,0,0,0
196631,-40,4,1,0,0,0,0
196675,-200,4,1,0,0,0,0
196895,-40,4,1,0,0,0,0
196940,-200,4,1,0,0,0,0
197160,-40,4,1,0,0,0,0
197204,-200,4,1,0,0,0,0
197425,-40,4,1,0,0,0,0
197469,-200,4,1,0,0,0,0
197513,-166.666666666667,4,1,0,0,0,0
197557,-142.857142857143,4,1,0,0,0,0
197601,-125,4,1,0,0,0,0
197645,-111.111111111111,4,1,0,0,0,0
197690,-100,4,1,0,0,0,1
206160,-100,4,1,0,0,0,0
206513,-50,4,1,0,0,0,0
206557,-200,4,1,0,0,0,0
206690,-50,4,1,0,0,0,0
206734,-200,4,1,0,0,0,0
206866,-50,4,1,0,0,0,0
206910,-200,4,1,0,0,0,0
207042,-50,4,1,0,0,0,0
207087,-200,4,1,0,0,0,0
207219,-50,4,1,0,0,0,0
207263,-200,4,1,0,0,0,0
207395,-50,4,1,0,0,0,0
207440,-200,4,1,0,0,0,0
207572,-50,4,1,0,0,0,0
207616,-200,4,1,0,0,0,0
207748,-50,4,1,0,0,0,0
207792,-200,4,1,0,0,0,0
207925,-50,4,1,0,0,0,0
207969,-200,4,1,0,0,0,0
208101,-50,4,1,0,0,0,0
208145,-200,4,1,0,0,0,0
208278,-50,4,1,0,0,0,0
208322,-200,4,1,0,0,0,0
208454,-50,4,1,0,0,0,0
208498,-200,4,1,0,0,0,0
208631,-50,4,1,0,0,0,0
208675,-200,4,1,0,0,0,0
208807,-50,4,1,0,0,0,0
208851,-200,4,1,0,0,0,0
208984,-50,4,1,0,0,0,0
209072,-133.333333333333,4,1,0,0,0,0
209160,-200,4,1,0,0,0,0
209248,-400,4,1,0,0,0,0
209337,-100,4,1,0,0,0,1
218866,-80,4,1,0,0,0,0
219042,-133.333333333333,4,1,0,0,0,0
219219,-80,4,1,0,0,0,0
219395,-133.333333333333,4,1,0,0,0,0
219572,-80,4,1,0,0,0,0
219748,-133.333333333333,4,1,0,0,0,0
219925,-80,4,1,0,0,0,0
220101,-133.333333333333,4,1,0,0,0,0
220278,-100,4,1,0,0,0,1
230160,-80,4,1,0,0,0,1
230337,-133.333333333333,4,1,0,0,0,1
230513,-80,4,1,0,0,0,1
230690,-133.333333333333,4,1,0,0,0,1
230866,-80,4,1,0,0,0,1
231042,-133.333333333333,4,1,0,0,0,1
231219,-80,4,1,0,0,0,1
231395,-133.333333333333,4,1,0,0,0,1
231572,-100,4,1,0,0,0,0
241454,-80,4,1,0,0,0,0
241631,-133.333333333333,4,1,0,0,0,0
241807,-80,4,1,0,0,0,0
241984,-133.333333333333,4,1,0,0,0,0
242160,-80,4,1,0,0,0,0
242337,-133.333333333333,4,1,0,0,0,0
242513,-80,4,1,0,0,0,0
242690,-133.333333333333,4,1,0,0,0,0
242866,-100,4,1,0,0,0,0
254160,-111.111111111111,4,1,0,0,0,0
254513,-125,4,1,0,0,0,0
254866,-142.857142857143,4,1,0,0,0,0
255219,-166.666666666667,4,1,0,0,0,0
255572,-200,4,1,0,0,0,0
255925,-250,4,1,0,0,0,0
256278,-333.333333333333,4,1,0,0,0,0
256631,-500,4,1,0,0,0,0
256984,-1000,4,1,0,0,0,0


[HitObjects]
64,192,43,5,0,0:0:0:0:
320,192,43,1,0,0:0:0:0:
192,192,219,1,0,0:0:0:0:
64,192,395,1,0,0:0:0:0:
320,192,395,1,0,0:0:0:0:
448,192,395,1,0,0:0:0:0:
448,192,572,1,0,0:0:0:0:
320,192,748,1,0,0:0:0:0:
64,192,748,1,0,0:0:0:0:
192,192,925,1,0,0:0:0:0:
320,192,1101,1,0,0:0:0:0:
448,192,1101,1,0,0:0:0:0:
64,192,1101,1,0,0:0:0:0:
320,192,1278,1,0,0:0:0:0:
64,192,1454,1,0,0:0:0:0:
448,192,1454,1,0,0:0:0:0:
192,192,1631,1,0,0:0:0:0:
320,192,1807,1,0,0:0:0:0:
448,192,1807,1,0,0:0:0:0:
64,192,1807,1,0,0:0:0:0:
64,192,1984,1,0,0:0:0:0:
448,192,2160,1,0,0:0:0:0:
192,192,2160,1,0,0:0:0:0:
320,192,2337,1,0,0:0:0:0:
448,192,2513,1,0,0:0:0:0:
192,192,2513,1,0,0:0:0:0:
64,192,2513,1,0,0:0:0:0:
192,192,2690,1,0,0:0:0:0:
448,192,2866,1,0,0:0:0:0:
64,192,2866,1,0,0:0:0:0:
320,192,3042,1,0,0:0:0:0:
64,192,3219,1,0,0:0:0:0:
448,192,3219,1,0,0:0:0:0:
192,192,3219,1,0,0:0:0:0:
448,192,3395,1,0,0:0:0:0:
64,192,3572,1,0,0:0:0:0:
320,192,3572,1,0,0:0:0:0:
192,192,3748,1,0,0:0:0:0:
448,192,3925,1,0,0:0:0:0:
320,192,3925,1,0,0:0:0:0:
64,192,3925,1,0,0:0:0:0:
320,192,4101,1,0,0:0:0:0:
448,192,4278,1,0,0:0:0:0:
192,192,4278,1,0,0:0:0:0:
64,192,4454,1,0,0:0:0:0:
192,192,4631,1,0,0:0:0:0:
320,192,4631,1,0,0:0:0:0:
448,192,4631,1,0,0:0:0:0:
192,192,4807,1,0,0:0:0:0:
64,192,4984,1,0,0:0:0:0:
320,192,4984,1,0,0:0:0:0:
448,192,5160,1,0,0:0:0:0:
320,192,5337,1,0,0:0:0:0:
192,192,5337,1,0,0:0:0:0:
64,192,5337,1,0,0:0:0:0:
192,192,5513,1,0,0:0:0:0:
320,192,5690,1,0,0:0:0:0:
64,192,5690,1,0,0:0:0:0:
448,192,5866,1,0,0:0:0:0:
64,192,6042,1,0,0:0:0:0:
320,192,6042,1,0,0:0:0:0:
192,192,6042,1,0,0:0:0:0:
320,192,6219,1,0,0:0:0:0:
64,192,6395,1,0,0:0:0:0:
448,192,6395,1,0,0:0:0:0:
192,192,6572,1,0,0:0:0:0:
64,192,6748,1,0,0:0:0:0:
448,192,6748,1,0,0:0:0:0:
320,192,6748,1,0,0:0:0:0:
64,192,6925,1,0,0:0:0:0:
192,192,7101,1,0,0:0:0:0:
320,192,7101,1,0,0:0:0:0:
448,192,7278,1,0,0:0:0:0:
320,192,7454,1,0,0:0:0:0:
192,192,7454,1,0,0:0:0:0:
64,192,7454,1,0,0:0:0:0:
320,192,7631,1,0,0:0:0:0:
64,192,7807,1,0,0:0:0:0:
448,192,7807,1,0,0:0:0:0:
192,192,7984,1,0,0:0:0:0:
64,192,8160,1,0,0:0:0:0:
320,192,8160,1,0,0:0:0:0:
448,192,8160,1,0,0:0:0:0:
64,192,8337,1,0,0:0:0:0:
448,192,8513,1,0,0:0:0:0:
192,192,8513,1,0,0:0:0:0:
320,192,8690,1,0,0:0:0:0:
192,192,8866,1,0,0:0:0:0:
448,192,8866,1,0,0:0:0:0:
64,192,8866,1,0,0:0:0:0:
192,192,9042,1,0,0:0:0:0:
448,192,9219,1,0,0:0:0:0:
64,192,9219,1,0,0:0:0:0:
320,192,9395,1,0,0:0:0:0:
64,192,9572,1,0,0:0:0:0:
192,192,9572,1,0,0:0:0:0:
448,192,9572,1,0,0:0:0:0:
320,192,9748,128,0,10101:0:0:0:0:
192,192,9925,128,0,10278:0:0:0:0:
448,192,10101,128,0,10454:0:0:0:0:
64,192,10278,128,0,10631:0:0:0:0:
320,192,10454,128,0,10807:0:0:0:0:
192,192,10631,128,0,10984:0:0:0:0:
448,192,10807,128,0,11160:0:0:0:0:
64,192,10984,128,0,11337:0:0:0:0:
320,192,11160,128,0,11337:0:0:0:0:
192,192,11337,1,0,0:0:0:0:
448,192,11337,1,0,0:0:0:0:
320,192,11425,1,0,0:0:0:0:
192,192,11513,1,0,0:0:0:0:
64,192,11601,1,0,0:0:0:0:
320,192,11690,1,0,0:0:0:0:
448,192,11690,1,0,0:0:0:0:
192,192,11690,1,0,0:0:0:0:
64,192,11778,1,0,0:0:0:0:
320,192,11866,1,0,0:0:0:0:
192,192,11954,1,0,0:0:0:0:
320,192,12042,1,0,0:0:0:0:
