320,192,18823,1,0,0:0:0:0:
64,192,18871,1,0,0:0:0:0:
448,192,18942,1,0,0:0:0:0:
192,192,19014,1,0,0:0:0:0:
320,192,19050,1,0,0:0:0:0:
64,192,19085,1,0,0:0:0:0:
448,192,19121,1,0,0:0:0:0:
192,192,19157,1,0,0:0:0:0:
320,192,19228,1,0,0:0:0:0:
64,192,19300,1,0,0:0:0:0:
192,192,19371,1,0,0:0:0:0:
448,192,19442,128,0,19728:0:0:0:0:
320,192,19442,1,0,0:0:0:0:
64,192,19585,1,0,0:0:0:0:
192,192,19633,1,0,0:0:0:0:
64,192,19680,1,0,0:0:0:0:
320,192,19728,128,0,20585:0:0:0:0:
448,192,19800,128,0,19871:0:0:0:0:
192,192,19871,1,0,0:0:0:0:
64,192,19871,128,0,19942:0:0:0:0:
448,192,19942,128,0,20014:0:0:0:0:
192,192,20014,128,0,20085:0:0:0:0:
64,192,20085,128,0,20157:0:0:0:0:
448,192,20157,128,0,20228:0:0:0:0:
192,192,20228,128,0,20300:0:0:0:0:
448,192,20300,128,0,20371:0:0:0:0:
64,192,20371,128,0,20442:0:0:0:0:
192,192,20442,128,0,20514:0:0:0:0:
448,192,20514,128,0,20585:0:0:0:0:
192,192,20585,1,0,0:0:0:0:
64,192,20585,1,0,0:0:0:0:
320,192,20633,1,0,0:0:0:0:
192,192,20680,1,0,0:0:0:0:
448,192,20728,1,0,0:0:0:0:
64,192,20800,1,0,0:0:0:0:
320,192,20871,1,0,0:0:0:0:
192,192,20942,1,0,0:0:0:0:
448,192,21014,1,0,0:0:0:0:
320,192,21014,1,0,0:0:0:0:
64,192,21014,1,0,0:0:0:0:
192,192,21061,1,0,0:0:0:0:
320,192,21109,1,0,0:0:0:0:
64,192,21157,1,0,0:0:0:0:
192,192,21228,1,0,0:0:0:0:
320,192,21300,1,0,0:0:0:0:
448,192,21371,1,0,0:0:0:0:
192,192,21442,1,0,0:0:0:0:
320,192,21514,1,0,0:0:0:0:
192,192,21585,1,0,0:0:0:0:
448,192,21657,1,0,0:0:0:0:
320,192,21728,1,0,0:0:0:0:
192,192,21728,1,0,0:0:0:0:
64,192,21728,1,0,0:0:0:0:
448,192,21776,1,0,0:0:0:0:
192,192,21823,1,0,0:0:0:0:
320,192,21871,1,0,0:0:0:0:
64,192,21942,1,0,0:0:0:0:
448,192,22014,1,0,0:0:0:0:
192,192,22085,1,0,0:0:0:0:
448,192,22157,1,0,0:0:0:0:
320,192,22157,1,0,0:0:0:0:
64,192,22157,1,0,0:0:0:0:
192,192,22204,1,0,0:0:0:0:
448,192,22252,1,0,0:0:0:0:
64,192,22300,1,0,0:0:0:0:
192,192,22371,1,0,0:0:0:0:
448,192,22442,1,0,0:0:0:0:
320,192,22514,1,0,0:0:0:0:
64,192,22585,1,0,0:0:0:0:
192,192,22621,1,0,0:0:0:0:
448,192,22657,1,0,0:0:0:0:
64,192,22728,1,0,0:0:0:0:
320,192,22800,1,0,0:0:0:0:
448,192,22871,1,0,0:0:0:0:
192,192,22871,1,0,0:0:0:0:
64,192,22871,1,0,0:0:0:0:
320,192,22919,1,0,0:0:0:0:
192,192,22966,1,0,0:0:0:0:
448,192,23014,1,0,0:0:0:0:
320,192,23061,1,0,0:0:0:0:
192,192,23109,1,0,0:0:0:0:
64,192,23157,1,0,0:0:0:0:
320,192,23228,1,0,0:0:0:0:
448,192,23300,1,0,0:0:0:0:
192,192,23300,1,0,0:0:0:0:
64,192,23300,1,0,0:0:0:0:
320,192,23347,1,0,0:0:0:0:
64,192,23395,1,0,0:0:0:0:
448,192,23442,1,0,0:0:0:0:
320,192,23490,1,0,0:0:0:0:
192,192,23538,1,0,0:0:0:0:
64,192,23585,1,0,0:0:0:0:
448,192,23657,1,0,0:0:0:0:
192,192,23728,1,0,0:0:0:0:
320,192,23800,1,0,0:0:0:0:
64,192,23871,1,0,0:0:0:0:
320,192,23942,1,0,0:0:0:0:
448,192,24014,1,0,0:0:0:0:
192,192,24014,1,0,0:0:0:0:
64,192,24014,1,0,0:0:0:0:
320,192,24061,1,0,0:0:0:0:
192,192,24109,1,0,0:0:0:0:
448,192,24157,1,0,0:0:0:0:
64,192,24204,1,0,0:0:0:0:
192,192,24252,1,0,0:0:0:0:
320,192,24300,1,0,0:0:0:0:
192,192,24371,1,0,0:0:0:0:
448,192,24442,1,0,0:0:0:0:
320,192,24442,1,0,0:0:0:0:
64,192,24442,1,0,0:0:0:0:
192,192,24490,1,0,0:0:0:0:
448,192,24538,1,0,0:0:0:0:
64,192,24585,1,0,0:0:0:0:
192,192,24633,1,0,0:0:0:0:
320,192,24680,1,0,0:0:0:0:
448,192,24728,1,0,0:0:0:0:
192,192,24800,1,0,0:0:0:0:
320,192,24871,1,0,0:0:0:0:
448,192,24907,1,0,0:0:0:0:
64,192,24942,1,0,0:0:0:0:
192,192,25014,1,0,0:0:0:0:
448,192,25085,1,0,0:0:0:0:
320,192,25157,1,0,0:0:0:0:
192,192,25157,1,0,0:0:0:0:
64,192,25157,1,0,0:0:0:0:
448,192,25204,1,0,0:0:0:0:
192,192,25252,1,0,0:0:0:0:
320,192,25300,1,0,0:0:0:0:
448,192,25371,1,0,0:0:0:0:
192,192,25442,1,0,0:0:0:0:
64,192,25442,1,0,0:0:0:0:
320,192,25514,1,0,0:0:0:0:
448,192,25585,1,0,0:0:0:0:
192,192,25585,1,0,0:0:0:0:
64,192,25585,1,0,0:0:0:0:
320,192,25633,1,0,0:0:0:0:
64,192,25680,1,0,0:0:0:0:
448,192,25728,1,0,0:0:0:0:
320,192,25776,1,0,0:0:0:0:
192,192,25823,1,0,0:0:0:0:
448,192,25871,1,0,0:0:0:0:
320,192,25871,1,0,0:0:0:0:
64,192,25942,1,0,0:0:0:0:
320,192,26014,1,0,0:0:0:0:
192,192,26085,1,0,0:0:0:0:
448,192,26157,1,0,0:0:0:0:
64,192,26228,1,0,0:0:0:0:
448,192,26300,1,0,0:0:0:0:
320,192,26300,1,0,0:0:0:0:
192,192,26300,1,0,0:0:0:0:
64,192,26347,1,0,0:0:0:0:
320,192,26395,1,0,0:0:0:0:
192,192,26442,1,0,0:0:0:0:
64,192,26514,1,0,0:0:0:0:
448,192,26585,1,0,0:0:0:0:
320,192,26585,1,0,0:0:0:0:
192,192,26657,1,0,0:0:0:0:
448,192,26728,1,0,0:0:0:0:
320,192,26728,1,0,0:0:0:0:
64,192,26728,1,0,0:0:0:0:
192,192,26776,1,0,0:0:0:0:
320,192,26823,1,0,0:0:0:0:
64,192,26871,1,0,0:0:0:0:
192,192,26919,1,0,0:0:0:0:
320,192,26966,1,0,0:0:0:0:
448,192,27014,1,0,0:0:0:0:
64,192,27085,1,0,0:0:0:0:
448,192,27157,1,0,0:0:0:0:
320,192,27157,1,0,0:0:0:0:
192,192,27192,1,0,0:0:0:0:
320,192,27228,1,0,0:0:0:0:
448,192,27300,1,0,0:0:0:0:
64,192,27300,1,0,0:0:0:0:
64,192,27371,1,0,0:0:0:0:
448,192,27442,1,0,0:0:0:0:
320,192,27442,1,0,0:0:0:0:
192,192,27442,1,0,0:0:0:0:
64,192,27490,1,0,0:0:0:0:
320,192,27538,1,0,0:0:0:0:
192,192,27585,1,0,0:0:0:0:
320,192,27657,1,0,0:0:0:0:
448,192,27728,1,0,0:0:0:0:
64,192,27728,1,0,0:0:0:0:
192,192,27800,1,0,0:0:0:0:
448,192,27871,1,0,0:0:0:0:
320,192,27871,1,0,0:0:0:0:
64,192,27871,1,0,0:0:0:0:
192,192,27919,1,0,0:0:0:0:
448,192,27966,1,0,0:0:0:0:
64,192,28014,1,0,0:0:0:0:
320,192,28061,1,0,0:0:0:0:
192,192,28109,1,0,0:0:0:0:
448,192,28157,1,0,0:0:0:0:
64,192,28204,1,0,0:0:0:0:
320,192,28300,1,0,0:0:0:0:
192,192,28300,1,0,0:0:0:0:
192,192,28371,1,0,0:0:0:0:
64,192,28371,1,0,0:0:0:0:
448,192,28442,1,0,0:0:0:0:
320,192,28442,1,0,0:0:0:0:
320,192,28514,1,0,0:0:0:0:
192,192,28514,1,0,0:0:0:0:
448,192,28585,1,0,0:0:0:0:
64,192,28585,1,0,0:0:0:0:
448,192,28728,1,0,0:0:0:0:
192,192,28871,1,0,0:0:0:0:
192,192,29014,1,0,0:0:0:0:
320,192,29157,1,0,0:0:0:0:
320,192,29300,1,0,0:0:0:0:
64,192,29442,1,0,0:0:0:0:
192,192,29478,1,0,0:0:0:0:
320,192,29585,1,0,0:0:0:0:
448,192,29728,1,0,0:0:0:0:
192,192,29728,1,0,0:0:0:0:
320,192,29800,1,0,0:0:0:0:
192,192,29871,1,0,0:0:0:0:
64,192,29871,1,0,0:0:0:0:
320,192,29942,1,0,0:0:0:0:
448,192,30014,1,0,0:0:0:0:
64,192,30014,1,0,0:0:0:0:
192,192,30085,1,0,0:0:0:0:
448,192,30157,1,0,0:0:0:0:
320,192,30157,1,0,0:0:0:0:
192,192,30228,1,0,0:0:0:0:
320,192,30300,1,0,0:0:0:0:
64,192,30300,1,0,0:0:0:0:
448,192,30371,1,0,0:0:0:0:
192,192,30442,1,0,0:0:0:0:
64,192,30442,1,0,0:0:0:0:
448,192,30514,1,0,0:0:0:0:
320,192,30585,1,0,0:0:0:0:
192,192,30585,1,0,0:0:0:0:
64,192,30657,1,0,0:0:0:0:
448,192,30728,1,0,0:0:0:0:
320,192,30728,1,0,0:0:0:0:
64,192,30800,1,0,0:0:0:0:
320,192,30871,1,0,0:0:0:0:
192,192,30871,1,0,0:0:0:0:
448,192,30942,1,0,0:0:0:0:
192,192,31014,1,0,0:0:0:0:
64,192,31014,1,0,0:0:0:0:
448,192,31085,1,0,0:0:0:0:
320,192,31157,1,0,0:0:0:0:
64,192,31157,1,0,0:0:0:0:
192,192,31228,1,0,0:0:0:0:
448,192,31300,1,0,0:0:0:0:
320,192,31300,1,0,0:0:0:0:
192,192,31371,1,0,0:0:0:0:
448,192,31442,1,0,0:0:0:0:
64,192,31442,1,0,0:0:0:0:
320,192,31514,1,0,0:0:0:0:
192,192,31585,1,0,0:0:0:0:
64,192,31585,1,0,0:0:0:0:
320,192,31657,1,0,0:0:0:0:
448,192,31728,1,0,0:0:0:0:
64,192,31728,1,0,0:0:0:0:
192,192,31800,1,0,0:0:0:0:
448,192,31871,1,0,0:0:0:0:
320,192,31871,1,0,0:0:0:0:
320,192,31942,1,0,0:0:0:0:
64,192,31942,1,0,0:0:0:0:
448,192,32014,1,0,0:0:0:0:
192,192,32014,1,0,0:0:0:0:
320,192,32085,1,0,0:0:0:0:
192,192,32157,1,0,0:0:0:0:
64,192,32157,1,0,0:0:0:0:
320,192,32228,1,0,0:0:0:0:
448,192,32300,1,0,0:0:0:0:
64,192,32300,1,0,0:0:0:0:
192,192,32371,1,0,0:0:0:0:
448,192,32442,1,0,0:0:0:0:
320,192,32442,1,0,0:0:0:0:
192,192,32514,1,0,0:0:0:0:
320,192,32585,1,0,0:0:0:0:
64,192,32585,1,0,0:0:0:0:
448,192,32657,1,0,0:0:0:0:
192,192,32728,1,0,0:0:0:0:
64,192,32728,1,0,0:0:0:0:
448,192,32800,1,0,0:0:0:0:
320,192,32871,1,0,0:0:0:0:
192,192,32871,1,0,0:0:0:0:
64,192,32942,1,0,0:0:0:0:
448,192,33014,1,0,0:0:0:0:
320,192,33014,1,0,0:0:0:0:
64,192,33085,1,0,0:0:0:0:
448,192,33157,1,0,0:0:0:0:
192,192,33157,1,0,0:0:0:0:
448,192,33228,1,0,0:0:0:0:
320,192,33228,1,0,0:0:0:0:
192,192,33300,1,0,0:0:0:0:
64,192,33300,1,0,0:0:0:0:
320,192,33371,1,0,0:0:0:0:
448,192,33442,1,0,0:0:0:0:
64,192,33442,1,0,0:0:0:0:
192,192,33514,1,0,0:0:0:0:
320,192,33585,1,0,0:0:0:0:
64,192,33585,1,0,0:0:0:0:
192,192,33657,1,0,0:0:0:0:
64,192,33657,1,0,0:0:0:0:
448,192,33728,1,0,0:0:0:0:
320,192,33728,1,0,0:0:0:0:
64,192,33800,1,0,0:0:0:0:
448,192,33871,1,0,0:0:0:0:
192,192,33871,1,0,0:0:0:0:
320,192,33919,1,0,0:0:0:0:
192,192,33966,1,0,0:0:0:0:
320,192,34014,1,0,0:0:0:0:
64,192,34014,1,0,0:0:0:0:
448,192,34050,1,0,0:0:0:0:
64,192,34085,1,0,0:0:0:0:
320,192,34157,1,0,0:0:0:0:
192,192,34228,1,0,0:0:0:0:
448,192,34300,1,0,0:0:0:0:
64,192,34300,1,0,0:0:0:0:
320,192,34371,1,0,0:0:0:0:
192,192,34442,1,0,0:0:0:0:
64,192,34442,1,0,0:0:0:0:
320,192,34514,1,0,0:0:0:0:
448,192,34585,1,0,0:0:0:0:
192,192,34585,1,0,0:0:0:0:
64,192,34657,1,0,0:0:0:0:
448,192,34728,1,0,0:0:0:0:
320,192,34728,1,0,0:0:0:0:
64,192,34800,1,0,0:0:0:0:
320,192,34871,1,0,0:0:0:0:
192,192,34871,1,0,0:0:0:0:
448,192,34942,1,0,0:0:0:0:
192,192,35014,1,0,0:0:0:0:
64,192,35014,1,0,0:0:0:0:
448,192,35085,1,0,0:0:0:0:
320,192,35157,1,0,0:0:0:0:
64,192,35157,1,0,0:0:0:0:
192,192,35228,1,0,0:0:0:0:
448,192,35300,1,0,0:0:0:0:
320,192,35300,1,0,0:0:0:0:
192,192,35371,1,0,0:0:0:0:
448,192,35442,1,0,0:0:0:0:
64,192,35442,1,0,0:0:0:0:
320,192,35514,1,0,0:0:0:0:
192,192,35585,1,0,0:0:0:0:
64,192,35585,1,0,0:0:0:0:
320,192,35657,1,0,0:0:0:0:
448,192,35728,1,0,0:0:0:0:
192,192,35728,1,0,0:0:0:0:
64,192,35800,1,0,0:0:0:0:
448,192,35871,1,0,0:0:0:0:
320,192,35871,1,0,0:0:0:0:
64,192,35942,1,0,0:0:0:0:
448,192,36014,1,0,0:0:0:0:
192,192,36014,1,0,0:0:0:0:
320,192,36085,1,0,0:0:0:0:
192,192,36157,1,0,0:0:0:0:
64,192,36157,1,0,0:0:0:0:
320,192,36228,1,0,0:0:0:0:
448,192,36300,1,0,0:0:0:0:
64,192,36300,1,0,0:0:0:0:
192,192,36371,1,0,0:0:0:0:
448,192,36442,1,0,0:0:0:0:
320,192,36442,1,0,0:0:0:0:
320,192,36514,1,0,0:0:0:0:
64,192,36514,1,0,0:0:0:0:
448,192,36585,1,0,0:0:0:0:
192,192,36585,1,0,0:0:0:0:
64,192,36657,1,0,0:0:0:0:
448,192,36728,1,0,0:0:0:0:
320,192,36728,1,0,0:0:0:0:
192,192,36800,1,0,0:0:0:0:
448,192,36871,1,0,0:0:0:0:
64,192,36871,1,0,0:0:0:0:
320,192,36942,1,0,0:0:0:0:
192,192,37014,1,0,0:0:0:0:
64,192,37014,1,0,0:0:0:0:
320,192,37085,1,0,0:0:0:0:
448,192,37157,1,0,0:0:0:0:
192,192,37157,1,0,0:0:0:0:
64,192,37228,1,0,0:0:0:0:
448,192,37300,1,0,0:0:0:0:
320,192,37300,1,0,0:0:0:0:
64,192,37371,1,0,0:0:0:0:
320,192,37442,1,0,0:0:0:0:
192,192,37442,1,0,0:0:0:0:
448,192,37514,1,0,0:0:0:0:
192,192,37585,1,0,0:0:0:0:
64,192,37585,1,0,0:0:0:0:
448,192,37657,1,0,0:0:0:0:
320,192,37728,1,0,0:0:0:0:
64,192,37728,1,0,0:0:0:0:
192,192,37800,1,0,0:0:0:0:
448,192,37871,1,0,0:0:0:0:
320,192,37871,1,0,0:0:0:0:
192,192,37942,1,0,0:0:0:0:
64,192,38014,1,0,0:0:0:0:
320,192,38061,1,0,0:0:0:0:
448,192,38109,1,0,0:0:0:0:
192,192,38157,1,0,0:0:0:0:
320,192,38192,1,0,0:0:0:0:
64,192,38228,1,0,0:0:0:0:
448,192,38264,1,0,0:0:0:0:
320,192,38300,1,0,0:0:0:0:
192,192,38300,1,0,0:0:0:0:
192,192,38371,1,0,0:0:0:0:
448,192,38442,1,0,0:0:0:0:
320,192,38442,1,0,0:0:0:0:
448,192,38514,1,0,0:0:0:0:
320,192,38585,1,0,0:0:0:0:
64,192,38585,1,0,0:0:0:0:
192,192,38621,1,0,0:0:0:0:
320,192,38657,1,0,0:0:0:0:
64,192,38728,1,0,0:0:0:0:
192,192,38776,1,0,0:0:0:0:
320,192,38823,1,0,0:0:0:0:
448,192,38871,1,0,0:0:0:0:
192,192,38871,1,0,0:0:0:0:
64,192,38871,1,0,0:0:0:0:
320,192,38942,1,0,0:0:0:0:
192,192,39014,1,0,0:0:0:0:
64,192,39014,1,0,0:0:0:0:
320,192,39085,1,0,0:0:0:0:
448,192,39157,1,0,0:0:0:0:
64,192,39157,1,0,0:0:0:0:
192,192,39228,1,0,0:0:0:0:
448,192,39300,1,0,0:0:0:0:
320,192,39300,1,0,0:0:0:0:
192,192,39371,1,0,0:0:0:0:
320,192,39442,1,0,0:0:0:0:
64,192,39442,1,0,0:0:0:0:
448,192,39514,1,0,0:0:0:0:
192,192,39585,1,0,0:0:0:0:
64,192,39585,1,0,0:0:0:0:
448,192,39657,1,0,0:0:0:0:
320,192,39728,1,0,0:0:0:0:
192,192,39728,1,0,0:0:0:0:
64,192,39764,1,0,0:0:0:0:
320,192,39800,1,0,0:0:0:0:
448,192,39871,1,0,0:0:0:0:
192,192,39871,1,0,0:0:0:0:
64,192,39942,1,0,0:0:0:0:
320,192,40014,1,0,0:0:0:0:
192,192,40014,1,0,0:0:0:0:
448,192,40085,1,0,0:0:0:0:
192,192,40157,1,0,0:0:0:0:
64,192,40157,1,0,0:0:0:0:
448,192,40228,1,0,0:0:0:0:
320,192,40300,1,0,0:0:0:0:
64,192,40300,1,0,0:0:0:0:
192,192,40371,1,0,0:0:0:0:
448,192,40442,1,0,0:0:0:0:
320,192,40442,1,0,0:0:0:0:
192,192,40514,1,0,0:0:0:0:
448,192,40585,1,0,0:0:0:0:
64,192,40585,1,0,0:0:0:0:
320,192,40657,1,0,0:0:0:0:
192,192,40728,1,0,0:0:0:0:
64,192,40728,1,0,0:0:0:0:
320,192,40800,1,0,0:0:0:0:
448,192,40871,1,0,0:0:0:0:
64,192,40871,1,0,0:0:0:0:
320,192,40907,1,0,0:0:0:0:
64,192,40942,1,0,0:0:0:0:
448,192,41014,1,0,0:0:0:0:
192,192,41014,1,0,0:0:0:0:
448,192,41085,1,0,0:0:0:0:
64,192,41085,1,0,0:0:0:0:
320,192,41157,1,0,0:0:0:0:
192,192,41157,1,0,0:0:0:0:
64,192,41228,1,0,0:0:0:0:
448,192,41300,1,0,0:0:0:0:
320,192,41300,1,0,0:0:0:0:
192,192,41371,1,0,0:0:0:0:
448,192,41442,1,0,0:0:0:0:
64,192,41442,1,0,0:0:0:0:
320,192,41514,1,0,0:0:0:0:
192,192,41585,1,0,0:0:0:0:
64,192,41585,1,0,0:0:0:0:
320,192,41657,1,0,0:0:0:0:
448,192,41728,1,0,0:0:0:0:
192,192,41728,1,0,0:0:0:0:
64,192,41800,1,0,0:0:0:0:
448,192,41871,1,0,0:0:0:0:
320,192,41871,1,0,0:0:0:0:
64,192,41942,1,0,0:0:0:0:
448,192,42014,1,0,0:0:0:0:
192,192,42014,1,0,0:0:0:0:
320,192,42050,1,0,0:0:0:0:
192,192,42085,1,0,0:0:0:0:
320,192,42157,1,0,0:0:0:0:
64,192,42157,1,0,0:0:0:0:
448,192,42228,1,0,0:0:0:0:
192,192,42300,1,0,0:0:0:0:
64,192,42300,1,0,0:0:0:0:
